GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,AJWME001,NAME_M,AJWMM001
"G24051000402001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"040200","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 402, Baltimore city, Maryland",901,"Block Group 1, Census Tract 402, Baltimore city, Maryland",237
"G24051000601001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"060100","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 601, Baltimore city, Maryland",606,"Block Group 1, Census Tract 601, Baltimore city, Maryland",327
"G24051000601002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"060100","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 601, Baltimore city, Maryland",1072,"Block Group 2, Census Tract 601, Baltimore city, Maryland",388
"G24051000601003","2014-2018",,,"Maryland","24","Baltimore city","510",,,"060100","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 601, Baltimore city, Maryland",680,"Block Group 3, Census Tract 601, Baltimore city, Maryland",247
"G24051000601004","2014-2018",,,"Maryland","24","Baltimore city","510",,,"060100","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 601, Baltimore city, Maryland",616,"Block Group 4, Census Tract 601, Baltimore city, Maryland",290
"G24051000602001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"060200","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 602, Baltimore city, Maryland",441,"Block Group 1, Census Tract 602, Baltimore city, Maryland",343
"G24051000602002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"060200","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 602, Baltimore city, Maryland",608,"Block Group 2, Census Tract 602, Baltimore city, Maryland",186
"G24051000602003","2014-2018",,,"Maryland","24","Baltimore city","510",,,"060200","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 602, Baltimore city, Maryland",922,"Block Group 3, Census Tract 602, Baltimore city, Maryland",396
"G24051000602004","2014-2018",,,"Maryland","24","Baltimore city","510",,,"060200","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 602, Baltimore city, Maryland",848,"Block Group 4, Census Tract 602, Baltimore city, Maryland",345
"G24051000602005","2014-2018",,,"Maryland","24","Baltimore city","510",,,"060200","5",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 602, Baltimore city, Maryland",422,"Block Group 5, Census Tract 602, Baltimore city, Maryland",238
"G24051000603001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"060300","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 603, Baltimore city, Maryland",847,"Block Group 1, Census Tract 603, Baltimore city, Maryland",214
"G24051000603002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"060300","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 603, Baltimore city, Maryland",1018,"Block Group 2, Census Tract 603, Baltimore city, Maryland",141
"G24051000604001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"060400","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 604, Baltimore city, Maryland",526,"Block Group 1, Census Tract 604, Baltimore city, Maryland",166
"G24051000604002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"060400","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 604, Baltimore city, Maryland",850,"Block Group 2, Census Tract 604, Baltimore city, Maryland",131
"G24051000701001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"070100","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 701, Baltimore city, Maryland",1240,"Block Group 1, Census Tract 701, Baltimore city, Maryland",347
"G24051000701002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"070100","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 701, Baltimore city, Maryland",1325,"Block Group 2, Census Tract 701, Baltimore city, Maryland",297
"G24051000702001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"070200","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 702, Baltimore city, Maryland",620,"Block Group 1, Census Tract 702, Baltimore city, Maryland",392
"G24051000702002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"070200","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 702, Baltimore city, Maryland",547,"Block Group 2, Census Tract 702, Baltimore city, Maryland",251
"G24051000702003","2014-2018",,,"Maryland","24","Baltimore city","510",,,"070200","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 702, Baltimore city, Maryland",893,"Block Group 3, Census Tract 702, Baltimore city, Maryland",377
"G24051000702004","2014-2018",,,"Maryland","24","Baltimore city","510",,,"070200","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 702, Baltimore city, Maryland",571,"Block Group 4, Census Tract 702, Baltimore city, Maryland",259
"G24051000702005","2014-2018",,,"Maryland","24","Baltimore city","510",,,"070200","5",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 702, Baltimore city, Maryland",397,"Block Group 5, Census Tract 702, Baltimore city, Maryland",154
"G24051000703001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"070300","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 703, Baltimore city, Maryland",533,"Block Group 1, Census Tract 703, Baltimore city, Maryland",209
"G24051000703002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"070300","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 703, Baltimore city, Maryland",323,"Block Group 2, Census Tract 703, Baltimore city, Maryland",165
"G24051000704001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"070400","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 704, Baltimore city, Maryland",330,"Block Group 1, Census Tract 704, Baltimore city, Maryland",104
"G24051000704002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"070400","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 704, Baltimore city, Maryland",384,"Block Group 2, Census Tract 704, Baltimore city, Maryland",138
"G24051000704003","2014-2018",,,"Maryland","24","Baltimore city","510",,,"070400","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 704, Baltimore city, Maryland",832,"Block Group 3, Census Tract 704, Baltimore city, Maryland",253
"G24051000801011","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080101","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 801.01, Baltimore city, Maryland",830,"Block Group 1, Census Tract 801.01, Baltimore city, Maryland",141
"G24051000801012","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080101","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 801.01, Baltimore city, Maryland",979,"Block Group 2, Census Tract 801.01, Baltimore city, Maryland",318
"G24051000801013","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080101","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 801.01, Baltimore city, Maryland",1550,"Block Group 3, Census Tract 801.01, Baltimore city, Maryland",378
"G24051000801014","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080101","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 801.01, Baltimore city, Maryland",617,"Block Group 4, Census Tract 801.01, Baltimore city, Maryland",232
"G24051000801021","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080102","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 801.02, Baltimore city, Maryland",764,"Block Group 1, Census Tract 801.02, Baltimore city, Maryland",219
"G24051000801022","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080102","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 801.02, Baltimore city, Maryland",1341,"Block Group 2, Census Tract 801.02, Baltimore city, Maryland",290
"G24051000802001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080200","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 802, Baltimore city, Maryland",274,"Block Group 1, Census Tract 802, Baltimore city, Maryland",204
"G24051000802002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080200","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 802, Baltimore city, Maryland",406,"Block Group 2, Census Tract 802, Baltimore city, Maryland",177
"G24051000802003","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080200","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 802, Baltimore city, Maryland",594,"Block Group 3, Census Tract 802, Baltimore city, Maryland",197
"G24051000803011","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080301","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 803.01, Baltimore city, Maryland",276,"Block Group 1, Census Tract 803.01, Baltimore city, Maryland",114
"G24051000803012","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080301","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 803.01, Baltimore city, Maryland",741,"Block Group 2, Census Tract 803.01, Baltimore city, Maryland",190
"G24051000803013","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080301","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 803.01, Baltimore city, Maryland",679,"Block Group 3, Census Tract 803.01, Baltimore city, Maryland",177
"G24051000803021","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080302","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 803.02, Baltimore city, Maryland",541,"Block Group 1, Census Tract 803.02, Baltimore city, Maryland",292
"G24051000803022","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080302","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 803.02, Baltimore city, Maryland",507,"Block Group 2, Census Tract 803.02, Baltimore city, Maryland",207
"G24051000803023","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080302","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 803.02, Baltimore city, Maryland",633,"Block Group 3, Census Tract 803.02, Baltimore city, Maryland",264
"G24051000803024","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080302","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 803.02, Baltimore city, Maryland",1034,"Block Group 4, Census Tract 803.02, Baltimore city, Maryland",308
"G24051000804001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080400","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 804, Baltimore city, Maryland",717,"Block Group 1, Census Tract 804, Baltimore city, Maryland",317
"G24051000804002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080400","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 804, Baltimore city, Maryland",563,"Block Group 2, Census Tract 804, Baltimore city, Maryland",206
"G24051000805001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080500","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 805, Baltimore city, Maryland",564,"Block Group 1, Census Tract 805, Baltimore city, Maryland",241
"G24051000805002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080500","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 805, Baltimore city, Maryland",289,"Block Group 2, Census Tract 805, Baltimore city, Maryland",97
"G24051000805003","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080500","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 805, Baltimore city, Maryland",626,"Block Group 3, Census Tract 805, Baltimore city, Maryland",210
"G24051000806001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080600","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 806, Baltimore city, Maryland",725,"Block Group 1, Census Tract 806, Baltimore city, Maryland",266
"G24051000806002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080600","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 806, Baltimore city, Maryland",677,"Block Group 2, Census Tract 806, Baltimore city, Maryland",240
"G24051000806003","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080600","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 806, Baltimore city, Maryland",277,"Block Group 3, Census Tract 806, Baltimore city, Maryland",119
"G24051000806004","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080600","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 806, Baltimore city, Maryland",440,"Block Group 4, Census Tract 806, Baltimore city, Maryland",175
"G24051000807001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080700","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 807, Baltimore city, Maryland",410,"Block Group 1, Census Tract 807, Baltimore city, Maryland",127
"G24051000807002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080700","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 807, Baltimore city, Maryland",336,"Block Group 2, Census Tract 807, Baltimore city, Maryland",176
"G24051000808001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080800","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 808, Baltimore city, Maryland",233,"Block Group 1, Census Tract 808, Baltimore city, Maryland",159
"G24051000808002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"080800","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 808, Baltimore city, Maryland",1313,"Block Group 2, Census Tract 808, Baltimore city, Maryland",294
"G24051000901001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090100","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 901, Baltimore city, Maryland",1329,"Block Group 1, Census Tract 901, Baltimore city, Maryland",406
"G24051000901002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090100","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 901, Baltimore city, Maryland",748,"Block Group 2, Census Tract 901, Baltimore city, Maryland",249
"G24051000901003","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090100","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 901, Baltimore city, Maryland",657,"Block Group 3, Census Tract 901, Baltimore city, Maryland",207
"G24051000901004","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090100","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 901, Baltimore city, Maryland",572,"Block Group 4, Census Tract 901, Baltimore city, Maryland",224
"G24051000901005","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090100","5",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 901, Baltimore city, Maryland",830,"Block Group 5, Census Tract 901, Baltimore city, Maryland",400
"G24051000902001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090200","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 902, Baltimore city, Maryland",1411,"Block Group 1, Census Tract 902, Baltimore city, Maryland",315
"G24051000902002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090200","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 902, Baltimore city, Maryland",1492,"Block Group 2, Census Tract 902, Baltimore city, Maryland",286
"G24051000903001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090300","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 903, Baltimore city, Maryland",429,"Block Group 1, Census Tract 903, Baltimore city, Maryland",190
"G24051000903002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090300","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 903, Baltimore city, Maryland",1096,"Block Group 2, Census Tract 903, Baltimore city, Maryland",316
"G24051000903003","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090300","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 903, Baltimore city, Maryland",636,"Block Group 3, Census Tract 903, Baltimore city, Maryland",165
"G24051000903004","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090300","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 903, Baltimore city, Maryland",2281,"Block Group 4, Census Tract 903, Baltimore city, Maryland",515
"G24051000904001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090400","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 904, Baltimore city, Maryland",1057,"Block Group 1, Census Tract 904, Baltimore city, Maryland",288
"G24051000904002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090400","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 904, Baltimore city, Maryland",727,"Block Group 2, Census Tract 904, Baltimore city, Maryland",202
"G24051000905001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090500","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 905, Baltimore city, Maryland",530,"Block Group 1, Census Tract 905, Baltimore city, Maryland",167
"G24051000905002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090500","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 905, Baltimore city, Maryland",1335,"Block Group 2, Census Tract 905, Baltimore city, Maryland",257
"G24051000906001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090600","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 906, Baltimore city, Maryland",1462,"Block Group 1, Census Tract 906, Baltimore city, Maryland",696
"G24051000906002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090600","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 906, Baltimore city, Maryland",354,"Block Group 2, Census Tract 906, Baltimore city, Maryland",214
"G24051000906003","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090600","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 906, Baltimore city, Maryland",347,"Block Group 3, Census Tract 906, Baltimore city, Maryland",203
"G24051000906004","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090600","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 906, Baltimore city, Maryland",954,"Block Group 4, Census Tract 906, Baltimore city, Maryland",401
"G24051000907001","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090700","1",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 907, Baltimore city, Maryland",1558,"Block Group 1, Census Tract 907, Baltimore city, Maryland",650
"G24051000907002","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090700","2",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 907, Baltimore city, Maryland",440,"Block Group 2, Census Tract 907, Baltimore city, Maryland",311
"G24051000907003","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090700","3",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 907, Baltimore city, Maryland",757,"Block Group 3, Census Tract 907, Baltimore city, Maryland",340
"G24051000907004","2014-2018",,,"Maryland","24","Baltimore city","510",,,"090700","4",,,,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 907, Baltimore city, Maryland",277,"Block Group 4, Census Tract 907, Baltimore city, Maryland",152
